ID,Claim
35231,1
13767,1
17215,0
19193,1
29371,0
48910,0
12988,0
52152,0
25643,1
34644,1
25691,1
8826,1
62947,0
7212,0
13608,1
40127,1
3320,1
13855,0
56194,0
48725,0
20010,0
9013,0
45241,0
4074,1
11046,1
33072,1
26962,1
53764,0
12122,1
18169,1
43174,0
16393,0
1796,1
9912,0
49731,0
50955,1
28716,1
15510,0
43528,1
42143,0
33063,0
60165,0
46767,1
12494,0
4262,0
35592,0
16287,0
23134,1
27358,0
62421,0
18734,0
49180,1
31485,1
26128,0
6177,0
37283,0
38558,0
2110,1
37699,0
1260,1
26339,0
40044,1
28209,0
40101,1
59814,1
9684,1
48536,1
25570,0
21903,1
10828,1
10427,1
1909,0
25731,0
49355,0
39068,1
27440,1
25851,0
56652,1
13926,0
6634,0
6339,1
38045,0
37246,0
2727,0
53977,1
10843,0
30181,1
52098,0
27975,0
22805,1
35573,0
47038,0
44421,1
50342,1
44796,1
28055,0
4182,1
48782,0
23704,0
13551,0
50915,1
12022,0
25392,0
41926,1
21877,0
32505,0
38167,0
44819,0
61656,1
19907,0
26085,1
17732,1
32511,1
56835,0
25029,1
11193,1
58272,0
59500,1
57959,0
38417,0
48393,0
23162,1
2499,0
12875,0
61661,1
5848,1
21740,0
8678,0
15216,0
17607,1
6185,0
36901,0
14591,1
28420,1
33449,1
54066,1
23707,0
36776,1
37290,1
29813,0
50539,1
46367,1
2973,0
8551,1
55996,1
54477,0
45819,0
39225,0
9704,1
8325,1
44410,0
39366,0
3875,0
47454,0
52459,1
40203,1
5248,0
26932,1
30837,0
50186,1
23526,1
42658,1
29364,0
33440,1
9674,0
33479,1
63062,0
15579,1
28116,0
1664,0
33822,1
62656,0
599,1
31478,1
15658,1
2112,0
16513,0
36172,1
10655,0
42339,0
2337,1
27090,1
35415,1
21021,1
39300,0
45683,0
52378,1
7079,1
20627,0
1870,0
42735,0
1371,1
47248,1
56765,0
4555,1
21219,0
33353,1
21592,0
15749,1
57718,0
33816,1
21541,0
7514,1
46004,0
27581,0
31915,0
3338,0
29100,1
52745,0
47590,1
36238,0
47094,0
50829,1
30098,0
51642,1
27630,1
28252,1
24778,1
31415,0
44090,0
25192,0
31169,0
43579,1
17831,1
22743,0
62112,0
28138,1
3000,0
3508,0
18249,0
46602,1
1019,0
51754,0
9508,1
46266,1
25834,0
58085,0
16121,0
61771,0
30453,1
18606,1
32275,1
33103,1
20106,1
2476,0
51349,0
47859,0
50750,1
45499,1
36832,1
49022,0
47051,0
54259,0
23245,1
56541,1
36284,1
30449,1
11428,0
36890,0
22712,1
11569,0
50810,1
12821,1
5220,0
62965,1
24374,1
31876,1
17879,0
7959,1
27891,1
58520,1
6345,1
10942,0
33554,1
820,1
16812,1
22459,1
58020,1
62426,0
31521,0
35627,0
10328,0
45833,1
55970,0
41365,1
8277,0
22043,1
46586,1
53607,1
54376,1
29657,0
46710,0
52305,0
15756,0
54938,0
30571,0
35211,1
37891,0
28219,1
16754,0
50796,1
6183,0
11635,0
1537,0
22080,0
19397,1
60837,0
35004,0
25901,1
47625,0
8095,0
46788,1
50228,1
17723,1
2603,0
10147,0
47552,1
39622,1
42020,1
27354,1
35580,0
39994,0
44835,0
53151,1
60383,0
46839,1
6762,0
20488,0
2195,1
42297,0
48489,1
23420,0
43568,0
37950,1
49309,0
24980,1
26574,1
48716,1
48488,1
60425,1
50377,0
46046,0
62678,0
10060,0
26771,1
2169,1
60623,1
45605,1
8912,1
25198,0
50007,0
49352,0
44848,0
55954,0
27078,0
31115,0
18342,0
28894,1
49151,0
13838,0
7256,1
55533,1
18791,1
45918,1
21717,1
38110,0
10054,0
6880,1
20554,1
7507,1
54813,1
52661,0
31047,1
41274,0
51530,1
43996,0
56630,1
4800,1
28760,1
49630,1
43197,0
9511,0
38290,1
10937,1
31281,0
57650,0
13831,0
62939,1
43351,1
34072,1
6141,0
62031,1
34144,1
42761,0
27684,0
42142,0
18901,0
3405,1
43331,0
18016,1
2151,1
28990,0
42221,0
54515,1
47263,1
58474,0
9407,0
53543,1
5930,0
24147,1
41053,1
5933,0
61133,0
43302,0
24210,1
30057,1
29130,1
6577,1
411,1
35832,1
56571,1
45450,0
15965,1
21837,0
13628,1
46018,0
57978,0
34720,1
20866,0
8449,0
15202,1
60869,1
54988,1
41612,1
17064,1
8586,1
41036,1
15681,0
6168,0
41842,1
40243,1
16673,0
47488,0
31745,0
22834,0
6916,1
51525,1
45705,1
57404,0
2699,1
35413,0
49842,0
22344,1
33625,0
12534,1
45568,1
7266,1
38835,1
43915,1
56755,0
31204,1
55046,1
47374,0
36494,0
52014,1
27997,0
31262,1
60210,1
28432,1
49753,1
47691,1
41472,1
8676,0
42742,0
11948,1
7559,1
4701,0
38185,0
49817,0
6030,0
39900,1
13611,1
9428,0
6083,0
59001,0
52334,1
33790,1
11994,0
32945,0
30986,0
51897,1
40,0
54930,1
52565,0
3165,1
5374,0
23515,0
30138,1
28301,1
42703,1
15430,0
58259,1
748,1
3691,0
3854,0
6094,0
30303,0
48036,1
61452,1
22687,1
9124,1
53059,0
35127,1
35740,1
2891,1
39650,0
20655,0
26801,0
5814,1
54071,1
12603,0
30611,0
32841,1
55344,1
60201,1
2019,0
44170,0
26609,1
13247,0
10440,1
36431,1
25275,0
30760,1
59748,1
8096,0
35081,1
24727,0
42505,0
54184,1
20276,0
1269,0
5267,1
59923,1
17667,1
57676,0
16534,0
34223,1
25467,1
14483,1
32507,1
54121,0
26137,0
39415,0
38004,1
37055,0
31077,1
17957,1
21253,1
51779,0
32651,1
53805,1
36350,0
35332,0
34124,0
28102,1
15634,0
12944,0
1187,0
14247,0
50555,1
27590,1
41980,1
14261,0
19435,0
9099,1
53157,1
21268,1
51893,1
24590,0
46089,1
52428,0
9117,1
51682,1
25386,0
18784,1
14886,0
39845,0
46208,0
14291,0
58883,0
41732,1
38344,1
28800,1
49567,1
561,0
40655,1
61499,1
54835,1
23703,0
18278,0
58092,1
60727,0
46931,1
3714,1
62292,1
14896,0
23945,1
61933,0
2997,0
23573,1
16821,1
54180,1
15042,0
15346,1
48445,1
51082,0
34435,1
7104,1
9138,1
51364,1
61071,0
30764,1
57220,1
38390,0
8355,0
38266,1
13651,0
37875,0
17261,1
46893,1
31579,1
33768,0
1635,1
23977,0
23022,0
36535,1
33477,1
35350,0
13070,0
868,0
41175,0
52559,0
33904,0
55248,1
18801,1
4297,0
32684,1
15620,0
21409,1
2913,1
12449,1
5562,0
45723,1
10815,1
56561,1
16352,1
59846,1
24591,1
31960,0
91,0
7434,0
46830,0
17682,1
40986,0
49179,1
38869,0
18134,0
12003,0
13180,1
39852,0
11116,0
31359,1
55504,1
16834,0
17371,1
26674,0
32131,0
29510,0
46245,0
53161,1
58763,1
10512,0
2144,0
27391,1
16234,1
8720,1
33135,0
61864,1
56983,1
4456,0
45809,1
8137,1
13045,0
61494,1
28922,1
19715,1
55864,0
52248,1
42467,1
51261,0
44362,0
48626,1
53182,1
33335,0
22936,1
38712,0
59200,1
38242,0
18601,0
59954,0
28664,0
1559,1
41031,0
43438,0
45865,1
40515,0
26976,1
42116,0
16321,1
27555,1
49101,0
27113,1
12620,0
79,0
50240,0
39965,1
45753,1
34032,0
28327,1
17870,0
58475,0
13967,1
2590,1
58125,0
1183,1
45438,0
22157,1
8962,1
42788,0
44472,0
31538,1
13362,0
10532,0
52753,0
19009,1
51704,1
39782,0
61043,1
42956,0
20925,1
40593,0
3676,0
1376,0
10286,0
24935,0
21404,0
27930,1
40934,1
53472,0
52797,1
23495,0
6014,1
35634,1
40236,1
8479,0
18872,1
53970,1
6700,0
50406,1
55623,1
28414,0
62179,0
24592,0
9422,0
8336,1
31220,1
22439,0
42170,1
54731,1
62114,1
60110,1
47171,1
34131,1
55958,1
57430,0
53219,1
38631,1
38151,1
10205,1
24530,1
38003,0
59414,1
58832,1
49289,0
27048,0
5282,1
59939,0
23220,0
28583,1
55350,1
10366,1
21731,0
18704,0
15517,1
61104,1
1180,0
28607,0
35986,0
19482,1
37230,0
950,1
36140,0
52343,0
37285,0
35207,0
31074,1
43285,0
25034,1
1732,1
8413,0
29342,0
1248,0
30180,1
27194,0
34300,0
51356,0
40472,0
14123,0
53350,0
17085,1
51392,1
36396,1
13187,1
55938,0
10243,0
22579,0
45303,1
48708,0
39892,1
26240,1
30322,0
13810,1
2273,1
43533,0
20637,0
34505,1
11931,1
30909,0
44099,0
29791,0
17592,1
8253,0
61727,0
19126,0
18592,0
33925,1
9175,0
41785,0
33463,0
18409,1
4029,0
26205,0
30233,0
41216,1
47283,1
26656,0
49092,1
29737,0
3970,0
62457,0
53722,1
5185,1
53924,1
34127,0
43487,0
16746,0
36728,0
54289,1
6408,1
24973,1
48366,0
22753,1
53957,1
28641,0
51043,0
8452,0
47391,1
28438,0
19036,1
17975,0
19051,1
27066,0
59593,1
29117,0
2446,0
35911,0
8741,0
29512,1
28022,0
47024,0
14958,1
39919,1
41798,0
20334,1
31264,1
32406,1
36803,0
43886,0
45732,1
60808,1
38770,0
57228,0
36122,1
38548,0
7320,0
27394,0
14776,1
361,0
181,1
50011,1
2676,0
37604,1
33716,0
23822,0
39354,0
59881,1
15121,0
55091,0
12150,1
35870,1
7917,0
10235,0
7594,0
36351,0
18505,0
30440,1
51218,1
11928,1
45414,1
29007,0
60627,1
40062,1
23172,1
11470,1
38763,1
31916,1
8018,0
398,1
35229,1
60427,1
444,1
36247,0
19123,0
49406,1
19122,0
60598,1
51023,0
51831,1
59681,1
52397,1
45677,1
16870,1
5743,0
44738,1
46012,0
51088,0
12237,1
18106,0
57289,1
44095,1
36536,1
6665,0
27509,0
51535,1
59122,0
21147,1
52596,1
54174,1
46458,0
35841,1
23605,1
61966,0
47485,0
4203,1
31158,1
17550,1
6651,0
62353,0
62791,1
49510,0
44109,1
4722,0
34952,1
27004,0
4935,1
2262,1
20868,1
31384,1
49419,1
9633,0
62011,1
32849,0
11437,1
39562,1
52429,1
19816,0
4582,0
4778,0
44588,1
29633,1
60154,0
48087,1
47361,1
17999,0
3649,0
29096,1
31858,1
46487,1
43575,0
10138,0
30405,0
41756,1
16850,1
36167,1
20906,0
35678,1
36564,0
7139,0
53629,1
23511,1
59891,0
23867,0
52561,0
19912,1
33402,0
30518,1
15223,0
41771,0
57066,0
21925,1
23126,0
18565,1
7629,0
4329,0
53274,0
61236,1
14434,1
17224,0
27246,0
33703,1
58746,0
45239,0
33113,0
17585,0
16274,0
23782,1
24128,1
4978,0
38977,0
41657,0
30882,1
31364,1
61862,1
55955,1
14001,1
47584,1
5549,0
33361,0
12262,0
38748,0
33,1
41319,1
57107,0
56111,1
35000,0
33373,0
46609,1
6203,1
23633,1
6434,1
29315,0
47047,0
56063,0
30603,1
16676,0
29426,1
34298,0
55313,1
30670,1
31890,1
52071,0
54401,0
37362,1
11749,0
52511,0
9468,1
7711,1
37499,1
17049,1
5627,0
61577,1
9329,1
47472,1
43669,1
35505,0
2648,0
39406,0
10432,0
52007,0
37639,1
18423,1
10957,0
25852,0
7655,0
60538,0
13535,1
59328,1
14376,1
11678,1
60318,1
48701,1
24491,1
25338,0
14823,1
30188,1
38067,1
46140,0
31248,0
43777,0
1240,1
7641,1
12879,0
55883,1
38918,1
35643,1
15742,1
44218,1
13489,0
61019,0
29759,1
21878,0
6457,0
35469,1
19675,1
34861,0
22008,1
51439,0
21754,1
26641,0
25687,1
55368,1
45217,1
50725,1
14405,1
34527,0
31088,0
54946,0
22632,0
52633,1
28105,1
22874,1
57259,0
63283,1
40649,1
12972,1
6264,0
62608,1
29213,1
38323,1
10644,1
16056,0
40230,1
62464,1
48006,1
14843,1
8154,1
22659,0
6401,1
9447,0
53835,0
12962,0
60321,1
23438,0
28072,1
13207,1
45424,1
63190,1
41976,0
7029,0
4994,1
9798,0
6395,1
39573,0
62880,0
43855,1
53698,0
2859,1
7564,1
29694,1
60571,0
29828,1
596,1
61644,1
25278,1
58339,0
35938,0
18932,0
4624,0
49153,1
60039,1
14594,1
42951,0
45936,0
55770,1
61968,0
45824,1
1128,1
27344,0
58668,0
37391,0
18646,0
53898,0
17648,1
33193,0
10814,1
49087,0
51187,1
23193,0
6169,1
2155,0
58618,1
20275,0
13459,0
45350,1
28139,1
39693,1
1572,0
8504,1
47623,1
22948,1
62968,1
18490,0
197,0
37511,0
31462,1
7207,0
50838,1
56859,1
23309,1
38903,0
55022,1
40461,1
18725,0
60843,0
40815,1
30081,1
13511,0
1493,0
28566,1
36736,1
30324,1
34764,1
7862,0
38762,0
1485,0
53611,1
28941,1
43254,0
53678,1
23648,0
53294,1
14186,1
60133,1
13698,0
46541,1
28985,1
20130,0
55523,1
41075,0
58606,0
49319,0
16818,1
45925,0
7382,0
5641,1
1011,1
24455,0
30685,1
8473,0
24175,1
1588,1
62484,0
55457,0
21113,1
22384,1
4006,0
29133,0
15181,1
25741,0
11972,1
31366,0
16009,1
43054,1
39603,1
8019,0
7228,0
4105,1
35522,1
13894,1
32487,0
14252,0
46509,1
963,1
60563,0
56437,0
60739,1
8420,1
51448,1
18230,1
42538,0
25420,0
52544,0
24078,0
57435,1
47975,1
29113,1
6108,0
25526,1
55071,0
19400,1
62989,1
3776,1
48890,0
7469,1
41459,1
2511,0
58918,1
34098,0
23378,0
4587,0
24972,1
1264,1
21611,0
55467,0
8638,0
54569,1
32542,1
34138,0
14954,0
43665,1
4436,1
44688,1
20814,0
56149,1
36696,1
47071,0
29985,1
55102,0
56641,0
47365,1
33126,1
33306,0
4835,0
5389,0
56761,0
18790,1
15860,0
8417,0
7193,0
12005,0
7833,1
27044,0
11014,0
43208,1
50871,0
51655,1
20242,0
28059,0
38553,0
3168,1
30717,0
13473,1
29652,0
29545,1
39288,1
3002,0
32408,1
34467,0
5596,1
52461,0
38362,1
51698,0
51440,0
52486,1
48231,1
9090,0
24020,0
27838,0
49807,0
10665,1
42068,0
13540,0
13742,1
19736,0
28906,0
52155,0
33653,1
2222,1
27864,0
41402,1
59619,0
43771,0
11374,0
56875,0
38158,1
29789,0
17402,1
18644,1
46349,1
3527,0
31274,1
2773,1
16437,1
35523,0
7679,1
13997,1
10107,0
40658,0
46958,1
5453,0
36656,0
53950,0
51651,1
14178,1
42571,1
50086,1
46773,0
12129,1
49465,1
45332,1
18240,0
62970,1
43986,0
51176,1
28899,1
2817,0
17809,1
35838,1
54039,1
19650,1
58749,0
32253,0
29178,1
15585,0
52436,1
2343,0
31933,0
35439,0
21907,1
29525,0
10834,0
31142,0
37119,0
63134,1
49529,0
43403,1
21183,1
33588,0
28737,1
8940,0
2390,1
3456,0
47140,1
59090,0
39615,0
39384,0
38627,1
28127,1
24151,0
49771,1
1052,0
11453,1
16662,1
53579,1
31110,1
10548,0
39105,1
43793,0
33996,1
41755,0
60617,1
12541,1
23568,1
24490,0
7780,0
50202,1
791,1
33610,0
4863,0
2219,1
14101,0
36559,0
32801,0
46160,1
33356,1
58273,1
50046,0
4062,1
24307,0
7263,1
6381,1
40267,0
1738,1
50076,1
34264,1
5480,0
40430,0
57616,1
41266,1
14868,1
9257,0
5632,1
47111,1
57621,0
7930,1
63184,1
57973,0
5033,1
52266,1
38119,1
56481,1
4347,0
21628,0
46121,1
61370,1
22830,0
22934,0
51347,1
42527,0
29347,0
56559,1
7181,0
33698,1
45580,0
50058,0
28781,1
60180,0
61014,1
36370,0
42940,0
35268,0
35449,0
6662,1
8471,0
20741,0
26768,1
18703,0
23242,1
47524,0
61633,0
3641,1
52405,1
18504,1
42948,0
14778,1
6534,0
35859,1
53812,1
43205,1
39739,1
47000,0
50425,0
14160,1
9026,0
19183,0
59263,0
13250,0
45907,1
41416,1
23647,0
58021,1
53229,0
49400,1
31377,0
15690,0
51565,0
239,1
58121,0
59657,1
22803,0
60399,1
7304,1
4349,0
51021,1
42219,1
52680,0
21707,1
31358,0
43251,1
30751,1
5399,0
59775,0
7324,1
53375,0
47983,1
6636,0
34349,1
9942,1
20013,0
2664,0
60025,1
22853,1
29823,1
30059,1
46892,1
28689,0
41884,0
50413,1
20600,1
34175,0
9719,0
41945,0
15615,0
25761,0
19753,0
51947,0
7378,1
5373,0
63155,0
4589,1
41121,1
37228,0
37885,1
43212,1
23811,0
23348,1
25480,1
24992,0
46166,0
12633,0
20025,0
44001,1
14428,0
4160,1
8069,0
36990,1
6171,0
38591,0
57768,1
19868,1
51918,1
53487,0
25288,1
22124,1
22500,1
6425,1
11926,1
33411,1
59559,0
8359,1
37439,0
30310,0
30755,1
4728,0
24003,0
57036,1
16543,0
60494,1
12017,0
56491,1
21780,1
61827,1
45204,1
36944,1
13021,1
59361,0
25147,1
46414,0
43747,1
38064,0
40031,1
54532,1
50889,0
6413,1
44459,1
51329,1
16342,0
31802,1
36601,1
15018,0
41819,0
996,0
50843,0
23821,0
39566,0
24002,1
8986,1
47266,1
37603,1
39281,1
23122,0
49647,1
17104,0
30065,1
32432,1
27380,0
14215,1
44265,1
17517,0
31974,0
45185,0
31736,0
20799,1
48245,1
3786,1
2857,0
140,1
53679,0
26070,1
18855,0
52953,1
37490,1
51588,0
8383,0
63069,0
54674,1
61553,1
28087,0
20108,1
32071,1
16810,0
41051,1
25953,0
9943,1
3780,1
8208,1
39477,0
50193,1
21574,0
18115,1
13096,1
53085,0
17123,0
36139,1
21827,0
40863,0
30860,1
34295,0
39777,0
10485,0
40825,0
4426,1
7639,0
31160,1
41160,0
47702,0
46188,0
60274,1
445,0
6551,1
33037,1
60483,1
54073,1
51427,0
8170,1
43651,0
38234,0
57408,0
25604,0
35714,1
50356,0
62339,1
20451,0
53517,0
59372,1
38034,1
46783,1
15811,1
60064,1
35049,1
61163,0
22143,0
12007,0
4327,1
53347,1
24445,1
25176,0
46102,1
23436,0
1404,0
54658,0
15331,1
43862,1
9020,1
41631,1
61406,1
60327,1
55760,1
44199,1
37513,1
59207,0
22037,1
12838,0
12436,0
44049,1
59643,0
18399,0
23933,1
31071,1
33801,1
62217,1
37635,1
44059,1
20919,1
62025,1
42790,0
24857,0
21949,1
48190,0
28216,0
33891,0
12891,0
56624,0
5198,1
21096,0
6211,1
29869,1
27603,0
58834,1
50443,0
36311,1
53601,1
56458,1
58462,0
3802,1
7242,0
16021,0
61297,1
27148,1
30545,1
44502,1
25644,1
15257,0
16741,0
49565,0
6558,1
12020,0
12496,1
27708,0
40228,1
6884,0
18224,0
52620,1
43198,0
3169,1
3731,0
25243,0
53862,0
42671,1
55971,0
28398,1
56414,0
31296,0
3279,1
40589,0
6950,0
28705,1
22491,1
6368,0
29802,1
14967,1
27518,0
12302,0
11444,1
1571,1
3302,0
12047,0
15527,0
3314,0
16080,0
20573,1
8351,1
30581,1
33662,1
44061,1
6144,0
37424,0
15487,0
3107,0
5643,1
20890,1
20567,0
56798,1
61570,1
19398,1
18042,1
61208,1
49900,1
27868,0
36683,0
16295,0
33345,0
41270,0
60363,0
53283,0
1378,1
32435,0
28695,1
26077,1
21625,1
25648,1
34379,1
45902,1
28067,1
62722,1
45344,1
39447,0
35466,1
30779,0
16959,0
3720,0
20953,1
53596,1
41300,1
37057,0
35238,1
32931,0
36193,0
60449,1
36061,1
8566,0
3241,0
8827,0
1983,0
24519,1
33383,0
48631,1
48898,0
16533,0
11181,1
59578,1
7747,1
41477,1
15533,1
59950,0
55369,1
12683,0
27683,0
61227,1
12728,0
59485,1
57643,0
47722,0
45696,0
37752,1
3288,1
62408,1
39421,0
27818,0
62525,1
17838,1
27982,1
48550,0
49636,0
39015,1
31677,1
30117,0
34743,1
20510,1
26249,0
24760,1
5402,0
27080,1
60992,0
25623,1
51295,0
15725,0
33396,1
35329,1
48545,0
10941,0
48051,1
8243,0
61622,1
12664,0
12049,0
976,0
18122,1
47288,1
61144,0
2991,0
58890,0
7645,0
37735,1
59553,1
21146,0
2414,0
16854,1
62155,1
21727,1
45299,1
58375,1
32320,0
4595,1
49015,1
31238,1
48046,1
28157,1
57529,0
49814,0
58558,1
619,1
43250,0
50184,1
51072,1
61521,1
17155,0
23899,0
40249,1
52531,0
33651,0
30816,0
32397,1
240,1
37915,1
15841,0
43187,1
60258,1
30343,0
44176,0
40906,1
21346,0
30642,1
36355,1
8758,1
56034,0
30254,0
62218,1
30601,0
12068,1
48131,1
19814,1
17566,0
54996,1
18621,1
22694,1
61767,0
16405,1
42901,1
14406,0
14082,0
57642,0
53065,0
30866,1
16740,0
37694,0
60468,1
12391,0
16318,1
23889,1
10990,1
39209,0
1407,1
44457,0
12968,1
16474,0
45891,1
38012,0
3291,0
51930,1
59456,0
18496,0
40951,0
62194,0
48255,1
41831,1
33924,1
41617,1
12869,0
20388,0
43806,1
37130,1
8210,0
32317,0
53471,0
33650,1
16054,0
30557,1
57548,1
28358,1
43919,1
63053,0
2370,1
42589,1
38817,1
22510,1
53917,1
53823,1
27353,1
47808,1
43655,1
35816,0
42548,1
2344,0
9322,0
61376,1
40087,1
55111,0
51945,0
29398,0
52510,0
52222,1
35825,1
54764,1
19677,0
60263,1
2917,1
37425,0
24216,1
63114,0
33619,0
40477,1
21473,0
15435,0
51459,0
53214,1
1412,0
4630,0
25968,0
19113,0
4937,1
53379,0
42529,0
60446,1
1101,0
17083,1
45533,1
21464,0
56427,1
913,0
41215,0
21763,0
2088,0
61070,1
37165,1
48502,0
55141,1
33082,1
44471,1
27802,1
52128,0
44479,0
60655,1
15524,0
59236,0
19046,1
60048,1
1452,1
1875,0
36830,1
7680,1
435,0
11900,1
16109,0
25699,1
26292,0
12444,0
8153,0
16979,0
52660,1
26841,0
34376,1
52023,1
3420,1
34108,0
733,0
8647,1
35792,0
22399,0
34368,0
14421,0
32414,0
62256,1
58869,0
17615,1
47158,1
62050,1
12485,1
2724,1
9192,0
61671,1
25586,0
14841,1
37371,1
5656,1
53005,0
1924,1
15380,0
51145,1
41374,0
52815,1
18576,0
25142,1
43913,0
34839,0
43420,1
36786,1
17599,1
42850,1
60967,0
42826,1
43120,0
30015,1
2824,1
24627,1
27040,0
566,1
17643,0
48874,1
24041,0
41968,0
5263,0
62561,1
44347,0
29938,0
25649,1
2170,0
29895,1
35307,1
18954,0
4204,1
21548,1
55192,1
30556,1
35246,1
52858,0
58109,0
19760,0
34342,1
26303,0
47179,1
62846,1
51490,1
4473,0
8828,0
29017,0
21620,0
22857,1
28553,1
22876,1
40374,0
24023,1
22706,1
49102,0
40435,1
60085,0
36718,1
55740,1
43949,0
8731,1
18957,1
63017,0
7757,0
26011,0
4646,0
52575,1
10924,1
6949,1
41331,0
15241,0
28326,1
31875,1
5150,0
45574,1
7660,1
33693,1
34916,1
56364,0
34704,0
37436,1
40840,0
40508,0
7335,0
12272,1
1969,1
52059,1
27617,1
29332,0
30790,0
54522,1
9852,0
314,0
33044,1
43626,0
9245,1
36482,0
53442,1
30093,0
48441,1
4412,1
30649,1
54088,0
50502,1
58847,0
45031,1
10838,0
31190,1
27114,0
43256,0
44664,0
54690,1
2988,0
53814,0
37265,0
53088,0
41800,1
46440,0
26914,1
33450,1
61318,0
24320,0
13836,1
42941,0
62001,0
29249,1
10162,1
925,0
35003,0
3706,1
23970,1
53515,0
7468,1
21986,1
44396,1
50554,0
20515,1
21618,0
36147,1
49770,1
17186,1
22163,1
52533,0
33627,1
37798,0
10459,1
46098,0
63023,1
20838,1
3860,1
55447,0
47290,0
45984,0
60220,0
54171,1
40257,1
19541,1
31414,1
3596,0
24995,0
8184,0
9555,1
23404,1
33123,0
45779,0
13390,0
51272,0
28537,0
5934,0
60755,0
23247,1
51333,1
49681,0
28332,0
26218,1
525,0
54665,1
52236,0
12116,0
33775,1
18878,0
34240,1
2392,1
7770,1
14393,1
11261,0
25073,0
22498,1
20200,0
24757,1
26684,1
23341,1
51447,1
5479,0
9458,0
21101,0
12845,0
25806,1
41626,1
29307,1
42686,1
34458,1
18411,1
5321,1
3010,0
315,0
11317,1
40206,1
47243,1
40293,0
31804,1
39166,1
57061,0
16845,1
61510,1
52939,0
39813,0
20525,0
31243,1
42561,0
41388,1
28062,1
18523,1
39776,0
34169,1
29061,1
34671,1
35517,1
6723,1
59621,0
11561,0
18719,1
34450,0
44154,0
22900,0
45078,0
29594,1
8902,0
51807,1
58279,1
47787,1
51948,0
49491,0
51246,0
33725,1
39736,1
12317,0
53874,1
23349,0
11430,0
62047,1
11608,0
49038,1
23368,1
59543,1
11673,0
15509,0
5840,1
39613,0
14297,0
20735,0
39211,0
59387,1
27800,1
18609,0
8560,1
10343,0
36690,0
37808,1
17221,0
31027,0
30840,1
38053,0
51968,0
34189,1
5356,0
53093,0
62651,0
32366,0
16584,1
8515,1
4834,0
9445,0
57130,0
32970,0
52598,1
13917,1
37773,0
41437,1
6849,0
34411,0
1654,0
47656,1
36018,1
29436,1
41263,1
62762,1
44314,1
26319,0
19844,1
45625,0
2387,1
35485,1
1587,1
58678,0
17228,0
27824,0
30772,1
37071,0
61434,1
19208,1
35011,0
34314,0
13213,0
36524,0
42971,0
62386,0
226,0
26793,0
40439,1
40177,0
43035,1
23923,0
37850,0
40998,0
41352,0
23862,1
38241,1
7471,1
36294,1
45383,0
13965,1
9424,0
47721,0
6017,1
56626,1
38883,1
61892,0
2573,0
38937,0
47322,0
19793,0
24744,1
1067,1
49733,1
33140,0
58551,1
31022,1
36963,1
9579,0
16257,0
23046,0
58191,0
57599,1
51891,1
9837,0
3395,0
33827,1
63108,1
45822,1
22909,1
25936,1
56278,1
61488,0
45555,1
33504,0
33967,1
3878,0
6225,0
19689,1
9262,1
47383,0
59607,0
60465,1
53535,1
46484,0
58670,0
56793,0
13661,1
49161,1
37825,0
54218,1
39644,1
3859,1
46844,0
61697,0
46834,0
752,1
46331,1
51238,0
2721,1
38149,1
23351,1
29301,1
61273,1
53622,1
5418,1
33254,0
48313,1
1336,1
21807,0
59215,1
49861,0
13115,0
17761,1
50531,1
40485,1
60068,1
161,0
56018,1
42935,0
28050,1
28740,1
22735,1
14951,0
46980,0
3263,0
5384,0
2758,1
25249,0
46235,1
22917,1
19407,1
25749,0
27964,1
36096,1
39828,0
51129,1
4039,1
29842,1
5864,0
17311,1
48390,1
53208,1
38492,1
3646,1
22848,1
28354,1
46669,1
51806,1
48815,1
29093,1
57542,1
7715,0
39036,1
24009,0
38888,0
50933,1
22998,0
3775,1
13415,1
8658,0
44495,1
61269,1
58666,0
6050,1
26936,0
22785,0
30400,0
31690,1
34530,1
40582,0
8867,0
34075,0
35301,1
11246,1
51061,1
34641,1
43591,0
56244,1
10105,0
53972,0
6239,1
61266,1
55449,0
17203,0
30517,0
210,0
14025,0
37932,1
39279,1
42370,1
14057,0
2118,0
12200,0
20301,1
14273,1
11272,1
30314,0
56842,1
35411,0
48548,0
39117,0
8854,0
52141,0
38416,0
6360,1
37402,0
7085,1
44597,1
45661,0
30507,1
13271,1
35526,1
56195,1
30818,0
48289,1
49846,0
3498,0
22576,0
13650,0
20546,1
21331,0
57136,1
3909,1
57215,1
1606,1
25815,0
21665,0
51046,1
33599,0
498,1
39150,0
18853,1
26820,1
5550,0
49638,1
63083,1
1120,1
57550,1
2039,0
50772,1
15676,1
14651,1
48140,0
8639,0
24182,1
4392,0
4798,0
32394,1
52530,0
12473,1
31289,0
55317,1
59291,0
47058,0
37036,0
211,0
11510,0
38521,0
57102,0
58715,0
21683,0
44517,0
20822,1
33934,0
32521,0
29919,0
46275,1
38043,0
54691,1
14339,0
53465,0
52726,0
42768,0
55034,1
40377,0
45507,0
32090,1
49878,1
44691,0
57421,1
32063,0
25401,0
47457,1
17571,0
42908,0
36648,1
45341,1
13613,0
20227,0
21185,0
33230,1
49313,1
13429,1
26922,1
34114,0
9444,0
62193,0
43472,1
16076,1
58381,1
63218,1
24567,1
9412,0
35535,0
8817,0
39751,1
25554,1
1885,0
22446,0
52402,1
49070,1
53413,1
45114,1
33317,0
17158,0
